Plant_ID,Product_Name,URL,Status,Changed_Fields,Error
71,Fennel 'Green Leaf',https://idiggreenacres.com/products/fennel-green-leaf,updated,Green_Acres_Notes; Green_Acres_Page_Last_Crawled; Green_Acres_Tags; Green_Acres_Water_Needs; Green_Acres_Attributes,
72,"Italian Parsley, Organic",https://idiggreenacres.com/products/italian-parsley-organic,updated,Green_Acres_Notes; Green_Acres_Page_Last_Crawled; Green_Acres_Tags; Green_Acres_Water_Needs; Green_Acres_Attributes,
73,Kale,https://idiggreenacres.com/products/kale-blue-knight,updated,Green_Acres_Notes; Green_Acres_Page_Last_Crawled; Green_Acres_Tags; Green_Acres_Growth_Habit; Green_Acres_Attributes,
74,Kale,https://idiggreenacres.com/products/kale-dinosaur,updated,Green_Acres_Notes; Green_Acres_Page_Last_Crawled; Green_Acres_Tags; Green_Acres_Growth_Habit; Green_Acres_Attributes,
75,Kale,https://idiggreenacres.com/products/kale-red-russian,updated,Green_Acres_Notes; Green_Acres_Page_Last_Crawled; Green_Acres_Tags; Green_Acres_Growth_Habit; Green_Acres_Attributes,
77,Lemon Balm,https://idiggreenacres.com/products/lemon-balm,updated,Green_Acres_Notes; Green_Acres_Page_Last_Crawled; Green_Acres_Tags; Green_Acres_Water_Needs; Green_Acres_Attributes,
78,Lemongrass,https://idiggreenacres.com/products/lemon-grass,updated,Green_Acres_Notes; Green_Acres_Page_Last_Crawled; Green_Acres_Tags; Green_Acres_Water_Needs; Green_Acres_Attributes,
80,Lemon Verbena,https://idiggreenacres.com/products/lemon-verbena,updated,Green_Acres_Notes; Green_Acres_Page_Last_Crawled; Green_Acres_Tags; Green_Acres_Water_Needs; Green_Acres_Attributes,
81,Marjoram 'Sweet',https://idiggreenacres.com/products/marjoram-sweet,updated,Green_Acres_Notes; Green_Acres_Page_Last_Crawled; Green_Acres_Tags; Green_Acres_Water_Needs; Green_Acres_Attributes,
82,Melon 'Ambrosia Cantaloupe',https://idiggreenacres.com/products/melon-ambrosia-cantaloupe,updated,Green_Acres_Notes; Green_Acres_Page_Last_Crawled; Green_Acres_Tags; Green_Acres_Attributes,
83,Melon 'Ball Hybrid Cantaloupe',https://idiggreenacres.com/products/melon-ball-hybrid-cantaloupe,updated,Green_Acres_Notes; Green_Acres_Page_Last_Crawled; Green_Acres_Tags; Green_Acres_Attributes,
84,Melon 'Crenshaw',https://idiggreenacres.com/products/melon-crenshaw,updated,Green_Acres_Notes; Green_Acres_Page_Last_Crawled; Green_Acres_Tags; Green_Acres_Attributes,
85,Melon 'Gold Star Cantaloupe',https://idiggreenacres.com/products/melon-gold-star-cantaloupe,updated,Green_Acres_Notes; Green_Acres_Page_Last_Crawled; Green_Acres_Tags; Green_Acres_Attributes,
