plantId,productName,botanicalName,usdaNationalMatch,usdaNationalConfidence,usdaCaliforniaMatch,usdaCaliforniaConfidence,permapeopleMatch,permapeopleScientific,permapeopleConfidence,companionRows
424,Lantana 'Trailing Purple',Lantana montevidensis 'Trailing Purple',,,,,,,,0
425,Lantana 'Trailing White',Lantana montevidensis 'Trailing White',,,,,,,,0
426,Lascar&#8482; Verbena,Lascar&#8482; Verbena Series,,,,,,,,0
427,Lavender 'Anouk Deep Rose',Lavandula stoechas 'Anouk Rose',,,,,,,,0
428,Lavender 'Anouk Double',Lavandula stoechas 'Anouk Double',,,,,,,,0
429,Lavender 'Blue Spear',Lavandula angustifolia 'Blue Spear',,,,,,,,0
430,Lavender Cotton,Santolina chamaecyparissus,,,,,,,,0
431,Lavender,Lavandula stoechas 'Otto Quast',,,,,,,,0
432,Lavender 'Super Blue',Lavandula angustifolia 'Super Blue',,,,,,,,0
433,Lavender 'Thumbelina Leigh',Lavandula angustifolia 'Thumbelina Leigh',,,,,,,,0
434,Lavender 'Goodwin Creek',Lavandula x 'Goodwin Creek',,,,,,,,0
435,Lavender 'Grosso',Lavandula x intermedia 'Grosso',,,,,,,,0
436,Lavender 'Hidcote',Lavandula angustifolia 'Hidcote',,,,,,,,0
437,Lavender 'Munstead',Lavandula angustifolia 'Munstead',,,,,,,,0
438,Lavender 'Provence',Lavandula x intermedia 'Provence',,,,,,,,0
439,Spanish Lavender,Lavandula stoechas,,,,,,,,0
440,Lemon Coral&#174; Sedum,Sedum mexicanum,,,,,,,,0
441,Lenten Rose,Helleborus orientalis,,,,,,,,0
442,Licorice Plant,Helichrysum petiolare,,,,,,,,0
443,Lion's Tail,Leonotis leonurus,,,,,,,,0
444,Lomandra 'Lime Tuff',Lomandra longifolia 'Lime Tuff',,,,,,,,0
445,Lupine,Lupine Assorted,,,,,,,,0
446,Lysimachia Waikiki Sunset&#8482;,Lysimachia congestiflora,,,,,,,,0
447,Marguerite Daisy,Argyranthemum frutescens,,,,,,,,0
448,Martha Washington Geranium,Pelargonium x domesticum,,,,,,,,0
449,Matilija Poppy / Fried Egg Poppy,Romneya coulteri,,,,,,,,0
450,Mazus,Mazus reptans,,,,,,,,0
451,Mexican Evening Primrose,Oenothera speciosa 'Siskiyou',,,,,,,,0
452,Mexican Petunia,Ruellia brittoniana,,,,,,,,0
453,Mezoo&#8482; Trailing Red Livingstone Daisy,Aptenia cordifolia 'Mezoo Trailing Red',,,,,,,,0
454,Mondo Grass,Ophiopogon japonicus 'Nana',,,,,,,,0
455,Moneywort,Lysimachia nummularia 'Goldilocks',,,,,,,,0
456,Monkey Flower,Mimulus Assorted,,,,,,,,0
457,Ivy 'Needlepoint',Hedera helix 'Needlepoint',,,,,,,,0
458,African Daisy,Osteospermum fruticosum,,,,,,,,0
459,Charmed&#174; Wine Shamrock,Oxalis triangularis 'Charmed Wine',,,,,,,,0
460,Pachysedum 'Ganzhou',,,,,,,,,0
461,Pachyveria 'Blue Pearl',Pachyveria 'Blue Pearl',,,,,,,,0
462,Panda Plant,Kalanchoe tomentosa 'Panda Plant',,,,,,,,0
463,Pericallis 'Senetti',,,,,,,,,0
464,Periwinkle,Vinca minor,,,,,,,,0
465,Periwinkle 'Bowles Mauve',Vinca minor 'Bowles Mauve',,,,,,,,0
466,Periwinkle 'Sterling Silver',Vinca minor 'Sterling Silver',,,,,,,,0
467,Peruvian Lily,Alstroemeria Assorted,,,,,,,,0
468,Pincushion Flower,Scabiosa Assorted,,,,,,,,0
469,Pineapple Sage 'Golden Delicious',Salvia elegans 'Golden Delicious',,,,,,,,0
470,Pink Crystal Grass,Melinus nerviglumis 'Pink Crystal',,,,,,,,0
471,Pink Muhly Grass,Muhlenbergia capillaris,,,,,,,,0
472,Plumetastic&#174 Pink Muhly Grass | Monrovia,Muhlenbergia capillaris 'Plumetastic',,,,,,,,0
473,Platt's Black Brass Buttons,Leptinella squalida 'Platt's Black',,,,,,,,0
474,Poppy-Flowered Anemone,Anemone coronaria,,,,,,,,0
475,PowWow&#174; White Coneflower,Echinacea purpurea 'PowWow White',,,,,,,,0
476,PowWow&#174; Wild Berry Coneflower,Echinacea purpurea 'PowWow Wild Berry',,,,,,,,0
477,Purple Heart,Tradescantia pallida,,,,,,,,0
478,Rain Lily,,,,,,,,,0
479,Red Echeveria,Echeveria harmsii,,,,,,,,0
480,Red Fountain Grass,Pennisetum setaceum 'Rubrum',,,,,,,,0
481,Red Hot Poker 'Flamenco',Kniphofia uvaria,,,,,,,,0
482,Red Hot Poker 'Popsicle',Kniphofia uvaria,,,,,,,,0
483,Rieger Begonia,,,,,,,,,0
484,Rock Purslane,Calandrinia spectabilis,,,,,,,,0
485,Rush 'Elk Blue',Juncus patens 'Elk Blue',,,,,,,,0
486,Russian Sage,Perovskia atriplicifolia,,,,,,,,0
487,Russian Sage 'Blue Spire',Perovskia atriplicifolia 'Blue Spire',,,,,,,,0
488,Russian Sage 'Little Spire',Perovskia atriplicifolia 'Little Spire',,,,,,,,0
489,Sage,Salvia microphylla 'Hot Lips',,,,,,,,0
490,Sage 'Mirage',Salvia greggii 'Mirage',,,,,,,,0
491,Sage 'Mystic Spires Blue',Salvia 'Mystic Spires Blue',,,,,,,,0
492,Sage,,,,,,,,,0
493,Salvia 'Black and Blue',Salvia guaranitica 'Black & Blue',,,,,,,,0
494,Salvia,Salvia 'Celestial Blue',,,,,,,,0
495,Salvia 'Marvel',Salvia 'Celestial Blue',,,,,,,,0
496,Salvia 'Patio Sky Blue',Salvia patens 'Patio Sky Blue',,,,,,,,0
497,Santa Barbara Daisy,Erigeron karvinskianus,,,,,,,,0
498,Saxifrage,Saxifraga Assorted,,,,,,,,0
499,Sea Lavender,Limonium perezii,,,,,,,,0
500,Sea Thrift 'Alliacea',Armeria alliacea,,,,,,,,0
501,Sea Thrift Pink,Armeria maritima,,,,,,,,0
502,Sedge 'Evergold',Carex oshimensis 'Evergold',,,,,,,,0
503,Sedge 'Everillo',Carex oshimensis 'Everillo',,,,,,,,0
504,Sedge 'Feather Falls',Carex oshimensis 'Feather Falls',,,,,,,,0
505,Atlantis&#174; Sedum,Sedum takesimense 'Atlantis' PP#27454,,,,,,,,0
506,Sedum 'Autumn Fire',Sedum spectabile 'Autumn Fire',,,,,,,,0
507,Sempervivum 'Appletini',,,,,,,,,0
508,Sempervivum 'Chocolate Kiss',Sempervivum 'Chocolate Kiss',,,,,,,,0
509,Cobweb Hens & Chicks,Sempervivum arachnoideum,,,,,,,,0
510,Sempervivum 'Silver King',Sempervivum 'Silver King',,,,,,,,0
511,Sempervivum 'Strawberry Kiwi',Sempervivum 'Strawberry Kiwi',,,,,,,,0
512,Sempervivum ??Sunset??,,,,,,,,,0
513,Senecio,Senecio serpens,,,,,,,,0
514,Senecio ??Spear Head??,Senecio kleiniiformis ??Spear Head??,,,,,,,,0
515,Shasta Daisy,Leucanthemum x superbum,,,,,,,,0
516,Skyscraper&#8482; Salvia,Skyscraper&#8482; Salvia Series,,,,,,,,0
517,Skyscraper&#8482; Senecio,Senecio ficoides 'Mount Everest',,,,,,,,0
518,Snake Flower,Bulbine frutescens,,,,,,,,0
519,Snow In Summer,Cerastium tomentosum,,,,,,,,0
520,Solomon's Seal,Polygonatum odoratum,,,,,,,,0
521,Sombrero&#174; Adobe Orange Coneflower,Echinacea x Balsomador,,,,,,,,0
522,Sombrero&#174; Hot Coral Coneflower,Echinacea x Balsomador,,,,,,,,0
523,Sombrero&#174; Lemon Yellow Coneflower,Echinacea x Balsomador,,,,,,,,0
524,Sombrero&#174; Sangrita Coneflower,Echinacea x Balsomador,,,,,,,,0
525,Spanish Lavender 'Dedication',Lavandula stoechas 'Dedication',,,,,,,,0
526,Spanish Lavender Patio Tree,Lavandula stoechas,,,,,,,,0
527,Spanish Lavender 'Silver Anouk',Lavandula stoechas 'Silver Anouk',,,,,,,,0
528,Veronica 'Georgia Blue',Veronica umbrosa 'Georgia Blue',,,,,,,,0
529,St. John's Wort,Hypericum calycinum,,,,,,,,0
530,Stonecrop,Sedum reflexum,,,,,,,,0
531,Stonecrop,,,,,,,,,0
532,Stonecrop,,,,,,,,,0
533,Stonecrop 'Cape Blanco',Sedum 'Cape Blanco',,,,,,,,0
534,Stonecrop,Sedum nussbaumerianum 'Coppetone',,,,,,,,0
535,Stonecrop,Sedum spurium 'Dragon's Blood',,,,,,,,0
536,Stonecrop 'Firestorm',Sedum adolphii 'Firestorm',,,,,,,,0
537,Stonecrop 'Oracle',Sedum forsterianum 'Oracle',,,,,,,,0
538,Stonecrop,Sedum 'John Creech',,,,,,,,0
539,Variegated Carpet Stonecrop,Sedum lineare 'Variegatum',,,,,,,,0
540,Variegated Japanese Stonecrop,Sedum makinoi 'Variegatum',,,,,,,,0
541,Stonecrop,Sedum morganianum 'Donkey Tail',,,,,,,,0
542,Stonecrop pachyclados,Sedum pachyclados,,,,,,,,0
543,Stonecrop pachyphyllum,Sedum pachyphyllum,,,,,,,,0
544,Stonecrop,Sedum rubrotinctum,,,,,,,,0
545,Stonecrop 'Sea Urchin',Sedum 'Sea Urchin',,,,,,,,0
546,Stonecrop,,,,,,,,,0
547,Strawberry 'Albion',,,,,,,,,0
548,Strawberry 'Quinault',,,,,,,,,0
549,String of Bananas,Senecio rowleyanus,,,,,,,,0
550,String of Pearls,Senecio rowleyanus,,,,,,,,0
551,String of Dolphins,Senecio rowleyanus,,,,,,,,0
552,Sun Drops,,,,,,,,,0
553,Sunrose,Helianthemum nummularium,,,,,,,,0
554,Sunsparkler&#174; Cherry Tart Sedum,"Sedum hybrid 'Cherry Tart' PP#24,603",,,,,,,,0
555,Sunsparkler&#174; Lime Zinger Sedum,Sedum hybrid 'Lime Zinger',,,,,,,,0
556,Superbells&#174; Series Calibrachoa,Grown by Matsuda's,,,,,,,,0
557,Superbena&#174; Series Verbena,Grown by Matsuda's,,,,,,,,0
558,Sweet Caroline Sweetheart Shadowstorm&#174;,Ipomoea batatas,,,,,,,,0
559,Sweet Potato Vine,Ipomoea batatas,,,,,,,,0
560,Sweet Woodruff,Galium odoratum,,,,,,,,0
561,Tall Verbena ??Meteor Shower??,Verbena bonariensis 'Meteor Shower',,,,,,,,0
562,Tapien&#174; Verbena,Tapien&#174; Verbena Series,,,,,,,,0
563,Woolly Thyme,Thymus pseudolanuginosus,,,,,,,,0
564,Trailing Phlox,Phlox subulata,,,,,,,,0
565,Variegated Elephant Bush,Portulacaria afra 'Variegata',,,,,,,,0
566,Variegated Ground Ivy,Glechoma hederacea,,,,,,,,0
567,Aztec&#174; Verbena,Aztec&#174; Verbena Series,,,,,,,,0
568,Verbena 'Homestead',Verbena candensis 'Homestead',,,,,,,,0
569,Wallflower,Erysimum x 'Bowles Mauve',,,,,,,,0
570,Hanging Basket 10,Hanging Basket Assorted,,,,,,,,0
571,White Star Creeper,Isotoma fluviatilis 'White Star',,,,,,,,0
572,Woodland Sage,Salvia nemorosa,,,,,,,,0
573,Yarrow,Achillea Assorted,,,,,,,,0
574,Yarrow 'Little Moonshine',Achillea 'Little Moonshine',,,,,,,,0
575,Yarrow 'New Vintage Violet',Achillea 'New Vintage Violet',,,,,,,,0
576,Yarrow 'New Vintage White',Achillea 'New Vintage White',,,,,,,,0
577,Yarrow 'Moonshine',Achillea 'Moonshine',,,,,,,,0
578,Zonal Geranium,Pelargonium hortorum,,,,,,,,0
579,All American Magic&#8482; Rose,"Rosa, Hybrid Tea 'All American Magic'",,,,,,,,0
580,Black Baccara&#8482; Rose,"Rosa, Hybrid Tea 'Black Baccara'",,,,,,,,0
581,Bolero&#8482; Rose,,,,,,,,,0
582,Bridal Sunblaze&#174; Miniature Rose,"Rosa, Miniature 'Bridal Sunblaze'",,,,,,,,0
583,Burst of Joy&#174; Rose,"Rosa, Floribunda 'Burst of Joy'",,,,,,,,0
584,Climbing Rose 'Don Juan',"Rosa, Climbing 'Don Juan'",,,,,,,,0
585,Eden&#174; Climbing Rose,,,,,,,,,0
586,Climbing Rose 'Iceberg',,,,,,,,,0
587,Climbing Rose 'Joseph's Coat',"Rosa, Climbing 'Joseph's Coat'",,,,,,,,0
588,Lady in Red&#8482; Climbing Rose,"Rosa, Climbing 'Lady in Red'",,,,,,,,0
589,Pretty in Pink Eden&#174; Climbing Rose,"Rosa, Climbing 'Pink Eden'",,,,,,,,0
590,Climbing Rose 'Royal Gold',"Rosa, Climbing 'Royal Gold'",,,,,,,,0
591,Climbing Rose 'Sally Holmes',"Rosa, Climbing 'Sally Holmes'",,,,,,,,0
592,Dark Night&#8482; Rose,"Rosa, Hybrid Tea 'Dark Night'",,,,,,,,0
593,Earth Angel&#8482; Rose,"Rosa, Hybrid Tea 'Earth Angel'",,,,,,,,0
594,Enchanted Peace&#8482; Rose,"Rosa, Hybrid Tea 'Enchanted Peace'",,,,,,,,0
595,Flower Carpet&#174; Amber Rose,Rosa x 'Flower Carpet Amber',,,,,,,,0
596,Landscape Rose 'Blush',Rosa x 'Landscape Blush',,,,,,,,0
597,Landscape Rose 'Coral',Rosa x 'Landscape Coral',,,,,,,,0
598,Flower Carpet&#174; Pink Splash Rose,Rosa x 'Flower Carpet Pink Splash',,,,,,,,0
599,Flower Carpet&#174; Pink Supreme Rose,Rosa x 'Flower Carpet Pink Supreme',,,,,,,,0
600,Landscape Rose 'Red',Rosa x 'Landscape Red',,,,,,,,0
601,Flower Carpet&#174; Scarlet Rose,Rosa x 'Flower Carpet Scarlet',,,,,,,,0
602,Landscape Rose 'White',Rosa x 'Landscape White',,,,,,,,0
603,Flower Carpet&#174; Yellow Rose,Rosa x 'Flower Carpet Yellow',,,,,,,,0
604,George Burns&#8482; Rose,"Rosa, Floribunda 'George Burns'",,,,,,,,0
605,Rose 'Iceberg',,,,,,,,,0
606,Mango Veranda&#174; Rose,"Rose, Floribunda 'Mango Veranda'",,,,,,,,0
607,Memorial Day&#8482; Rose,"Rosa, Hybrid Tea 'Memorial Day'",,,,,,,,0
608,All a' Twitter&#8482; Miniature Rose,"Rosa, Miniature 'All a'Twitter'",,,,,,,,0
609,Be My Baby&#8482; Miniature Rose,"Rosa, Miniature 'Be My Baby'",,,,,,,,0
610,Miniature Rose 'Lemon Drop',"Rose, Miniature 'Lemon Drop'",,,,,,,,0
611,Miniature Rose 'Rainbow's End',"Rosa, Miniature 'Rainbow's End'",,,,,,,,0
612,Ruby Ruby&#8482; Miniature Rose,"Rosa, Miniature 'Ruby Ruby'",,,,,,,,0
613,Oso Easy&#174; Double Pink&#174; Rose,"Rosa, 'Oso Easy Double Pink'",,,,,,,,0
614,Oso Easy&#174; Double Red&#174; Rose,Rosa 'Oso Easy Double Red',,,,,,,,0
615,Oso Easy&#174; Italian Ice&#174; Rose,Rosa 'Oso Easy Italian Ice',,,,,,,,0
616,Oso Easy&#174; Lemon Zest&#174; Rose,Rosa 'Oso Easy Italian Ice',,,,,,,,0
617,Oso Easy&#174; Paprika&#174; Rose,Rosa 'Oso Easy Paprika',,,,,,,,0
618,Oso Easy&#174; Urban Legend&#174; Rose,Rosa 'Oso Easy Urban Legend',,,,,,,,0
619,Perfume Factory&#8482; Rose,"Rosa, Hybrid Tea 'Perfume Factory'",,,,,,,,0
620,Queen Mary 2&#8482; Rose,"Rosa, Hybrid Tea 'Queen Mary 2'",,,,,,,,0
621,Queen Mary 2&#8482; Rose Bareroot,"Rosa, Hybrid Tea 'Queen Mary 2'",,,,,,,,0
622,Quicksilver&#8482; Arborose&#174; Climbing Rose,"Rosa, Climbing 'Quicksilver Arborose'",,,,,,,,0
623,All Dressed Up&#8482; Rose,"Rosa, Grandiflora 'All Dressed Up'",,,,,,,,0
624,Rose 'Barbra Streisand',"Rosa, Hybrid Tea 'Barbra Streisand'",,,,,,,,0
625,Rose 'Blue Girl',"Rosa, Hybrid Tea 'Blue Girl'",,,,,,,,0
626,Rose 'Brandy',"Rosa, Hybrid Tea 'Brandy'",,,,,,,,0
627,Chihuly&#174; Rose,,,,,,,,,0
628,Rose 'Chris Evert',"Rosa, Hybrid Tea 'Chris Evert'",,,,,,,,0
629,Rose 'Chrysler Imperial',"Rosa, Hybrid Tea 'Chrysler Imperial'",,,,,,,,0
630,Rose 'Double Delight',"Rosa, Hybrid Tea 'Double Delight'",,,,,,,,0
631,Easy Spirit&#8482; Rose,"Rosa, Floribunda 'Easy Spirit'",,,,,,,,0
632,Ebb Tide&#8482; Rose,"Rosa, Floribunda 'Ebb Tide'",,,,,,,,0
633,Rose 'Fragrant Cloud',"Rosa, Hybrid Tea 'Fragrant Cloud'",,,,,,,,0
634,Rose 'Fragrant Plum',"Rosa, grandiflora ??Fragrant Plum??",,,,,,,,0
635,Rose 'Full Sail',"Rosa, Hybrid Tea 'Full Sail'",,,,,,,,0
636,Rose 'Gingersnap',,,,,,,,,0
637,Good as Gold&#8482; Rose,"Rosa, Hybrid Tea 'Good as Gold'",,,,,,,,0
638,Rose 'Heirloom',"Rosa, Hybrid Tea 'Heirloom'",,,,,,,,0
639,Rose 'Henry Fonda',"Rosa, Hybrid Tea 'Henry Fonda'",,,,,,,,0
640,Rose 'Ingrid Bergman',"Rosa, Hybrid Tea 'Ingrid Bergman'",,,,,,,,0
641,Rose 'Judy Garland',"Rosa, Floribunda 'Judy Garland'",,,,,,,,0
642,Rose 'Julia Child',"Rosa, Floribunda 'Julia Child'",,,,,,,,0
643,Rose 'Just Joey',"Rosa, Hybrid Tea 'Just Joey'",,,,,,,,0
644,Ketchup & Mustard&#8482; Rose,,,,,,,,,0
645,Legends&#8482; Rose,"Rosa, Hybrid Tea, 'Legends'",,,,,,,,0
646,Rose 'Martha Stewart',"Rosa, Hybrid Tea 'Martha Stewart'",,,,,,,,0
647,Rose 'Mister Lincoln',"Rosa, Hybrid Tea 'Mr. Lincoln'",,,,,,,,0
648,Rose 'Neil Diamond',"Rosa, Hybrid Tea 'Neil Diamond'",,,,,,,,0
649,Rose 'Oklahoma',"Rosa, Hybrid Tea 'Oklahoma'",,,,,,,,0
650,Rose 'Peace',"Rosa, Hybrid Tea 'Peace'",,,,,,,,0
651,Rose 'Perfect Moment',"Rosa, Hybrid Tea 'Perfect Moment'",,,,,,,,0
652,Rose 'Perfume Delight',"Rosa, Hybrid Tea 'Perfume Delight'",,,,,,,,0
653,Rose 'Pink Peace',"Rosa, Hybrid Tea 'Pink Peace'",,,,,,,,0
654,Princess Charlene de Monaco&#174; Rose,"Rosa, Hybrid Tea 'Princess Charlene de Monaco'",,,,,,,,0
655,Rose 'Queen Elizabeth',"Rosa, Grandiflora 'Queen Elizabeth'",,,,,,,,0
656,Rose 'Rio Samba',"Rosa, Hybrid Tea 'Rio Samba'",,,,,,,,0
657,Rose 'Sheila's Perfume',"Rosa, Floribunda 'Sheila's Perfume'",,,,,,,,0
658,Rose 'Sterling Silver',"Rosa, Hybrid Tea 'Sterling Silver'",,,,,,,,0
659,Strike it Rich&#174; Rose,"Rosa, Grandiflora 'Strike it Rich'",,,,,,,,0
660,Sugar Moon&#8482; Rose,"Rosa, Hybrid Tea 'Sugar Moon'",,,,,,,,0
661,Rose 'Sunsprite',,,,,,,,,0
662,Rose 'Sweet Mademoiselle',"Rosa, Hybrid Tea 'Sweet Mademoiselle'",,,,,,,,0
663,Stainless Steel&#8482; Rose,"Rosa, Hybrid Tea 'Stainless Steel'",,,,,,,,0
664,Stiletto&#8482; Rose,"Rose, Hybrid Tea 'Stiletto'",,,,,,,,0
665,Sunbelt&#174; South Africa&#174; Rose,"Rosa, Floribunda 'Sunbelt South Africa'",,,,,,,,0
666,Vavoom&#8482; Rose,,,,,,,,,0
667,Abelia 'Kaleidoscope',Abelia x grandiflora 'Kaleidoscope',,,,,,,,0
668,Acacia,Acacia cognata 'Cousin Itt',,,,,,,,0
669,African Iris,Dietes iridioides,,,,,,,,0
670,Lily of the Nile 'Peter Pan',Agapanthus x 'Peter Pan',,,,,,,,0
671,Agave 'Blue Flame',Agave 'Blue Flame',,,,,,,,0
672,Agave 'Blue Glow',Agave 'Blue Glow',,,,,,,,0
673,Agave 'Blue Glow' | Monrovia,Agave Assorted,,,,,,,,0
674,Arabian Jasmine,Jasminum sambac,,,,,,,,0
675,Arabian Jasmine 'Summer Soul' | Monrovia,Jasminum sambac 'Summer Soul',,,,,,,,0
676,Foxtail Asparagus Fern,Asparagus densiflorus 'Meyeri',,,,,,,,0
677,Australian Tree Fern,Cyathea cooperi,,,,,,,,0
678,Autumn Fern,Dryopteris erythrosora,,,,,,,,0
679,Azalea 'Alaska',Azalea rutherfordiana 'Alaska',,,,,,,,0
680,Azalea 'Cherry Drops',Azalea x 'Cherry Drops',,,,,,,,0
681,Azalea 'Coral Bells',Azalea kurume 'Coral Bells',,,,,,,,0
682,Azalea 'Green Glow',Azalea 'Green Glow',,,,,,,,0
683,Azalea 'Gumpo Pink',Azalea satsuki 'Gumpo Pink',,,,,,,,0
684,Azalea 'Gumpo White',Azalea satsuki 'Gumpo White',,,,,,,,0
685,Azalea 'Happy Days',Azalea indica 'Happy Days',,,,,,,,0
686,Azalea 'Haru No Hibiki',Azalea 'Haru No Hibiki',,,,,,,,0
687,Azalea 'Hino Crimson',Azalea kurume 'Hino Crimson',,,,,,,,0
688,Azalea 'Girard's Hot Shot',Azalea 'Girard's Hot Shot',,,,,,,,0
689,Azalea 'Memoir John Hearrens',Azalea b.i. 'Memoir John Hearrens',,,,,,,,0
690,Azalea 'Orange Delight',Azalea 'Orange Delight',,,,,,,,0
691,Azalea 'Phoenicia/Formosa',"Azalea s.i. 'Phoenicia', 'Formosa'",,,,,,,,0
692,Azalea 'Pink Lace',Azalea s.i. 'White Lace',,,,,,,,0
693,Azalea 'Pride of Dorking',Azalea s.i. 'Pride of Dorking',,,,,,,,0
694,Azalea 'Red Bird',Azalea b.i. 'Red Bird',,,,,,,,0
695,Azalea 'Sherwood Orchid',Azalea kurume 'Sherwood Orchid',,,,,,,,0
696,Azalea 'Sherwood Pink',Azalea kurume 'Sherwood Pink',,,,,,,,0
697,Azalea 'Ward's Ruby',Azalea kurume 'Ward's Ruby',,,,,,,,0
698,Azalea 'White Lace',Azalea s.i. 'White Lace',,,,,,,,0
699,Bamboo 'Alphonse Karr',Bambusa multiplex 'Alphonse Karr',,,,,,,,0
700,Bamboo 'Golden Goddess',Bambusa multiplex 'Golden Goddess',,,,,,,,0
701,Barberry 'Admiration',Berberis thunbergii 'Admiration',,,,,,,,0
702,Barberry 'Crimson Pygmy',Berberis thunbergii 'Crimson Pygmy',,,,,,,,0
703,Golden Ruby&#174; Barberry | Monrovia,Berberis thunbergii 'Goruzam',,,,,,,,0
704,Barberry 'Orange Rocket',Berberis thunbergii 'Orange Rocket',,,,,,,,0
705,Barberry 'Rose Glow',Berberis thunbergii 'Rose Glow',,,,,,,,0
706,Beach Ball? Black Stem Pittosporum,Pittosporum tenuifolium 'Beach Ball',,,,,,,,0
707,Bells of Fire&#8482; Tecoma,Tecoma stans 'Bells of Fire',,,,,,,,0
708,Big Leaf Philodendron,Philodendron selloum,,,,,,,,0
709,Bird of Paradise,Strelitzia reginae,,,,,,,,0
710,Black Bamboo,Phyllostachys nigra,,,,,,,,0
711,Black Stem Pittosporum,Pittosporum tenuifolium,,,,,,,,0
712,Black Stem Pittosporum 'Elfin',Pittosporum tenuifolium 'Elfin',,,,,,,,0
713,Black Stem Pittosporum 'Golf Ball' | Monrovia,Pittosporum tenuifolium 'Golf Ball',,,,,,,,0
714,Irish Fortune&#8482; Black Stem Pittosporum,Pittosporum tenuifolium 'Irish Fortune',,,,,,,,0
715,Black Stem Pittosporum 'Marjorie Channon',Pittosporum tenuifolium 'Marjorie Channon',,,,,,,,0
716,"Blackberry Assorted 4"" Sleeve",Dave Wilson Nursery&#174;,,,,,,,,0
717,Baby Cakes&#174; Blackberry | Monrovia,Rubus x 'Baby Cakes',,,,,,,,0
718,Bloomerang&#174; Dark Purple Reblooming Lilac,Syringa x 'Bloomerang Dark Purple',,,,,,,,0
719,Blue Enchantress&#174; Hydrangea | Monrovia,Hydrangea macrophylla 'Monmar',,,,,,,,0
720,"Blueberry Assorted 4"" Sleeve",Dave Wilson Nursery&#174;,,,,,,,,0
721,Bountiful Blue&#174; Blueberry | Monrovia,Vaccinium corymbosum 'Bountiful Blue',,,,,,,,0
722,Blueberry 'Jubilee',Vaccinium corymbosum 'Jubilee',,,,,,,,0
723,Blueberry 'Misty',Vaccinium corymbosum 'Misty',,,,,,,,0
724,Blueberry 'O'Neal',Vaccinium corymbosum 'O'Neal',,,,,,,,0
725,Blueberry 'Sharpblue',Vaccinium corymbosum 'Sharpblue',,,,,,,,0
726,Blueberry 'Southmoon',Vaccinium corymbosum 'Southmoon',,,,,,,,0
727,Blueberry 'Spartan',Vaccinium corymbosum 'Spartan',,,,,,,,0
728,Blueberry 'Sunshine Blue',Vaccinium corymbosum 'Sunshine Blue',,,,,,,,0
729,Bottlebrush 'Little John',Callistemon citrinus 'Little John',,,,,,,,0
730,Boxleaf Euonymus,Euonymus japonicus 'Microphyllus',,,,,,,,0
731,Boxwood 'Green Mountain' Cone Topiary,Buxus x 'Green Mountain',,,,,,,,0
732,Boxwood 'Green Mountain' Spiral Topiary,Buxus x 'Green Mountain',,,,,,,,0
733,"Boysenberry Assorted 4"" Sleeve",Dave Wilson Nursery&#174;,,,,,,,,0
734,Breath Of Heaven,Coleonema pulchellum,,,,,,,,0
735,Bush Anemone 'Elizabeth',Carpenteria californica 'Elizabeth',,,,,,,,0
736,Bush Morning Glory,Convolvulus cneorum,,,,,,,,0
737,Butterfly Bush Buzz&#8482; Lavender,Buddleja davidii 'Buzz Lavender',,,,,,,,0
738,Butterfly Bush Buzz&#8482; Magenta,Buddleja davidii 'Buzz Magenta',,,,,,,,0
739,Butterfly Bush Buzz&#8482; Midnight,Buddleja davidii 'Buzz Midnight',,,,,,,,0
740,Butterfly Bush Buzz&#8482; Sky Blue,Buddleja davidii 'Buzz Sky Blue',,,,,,,,0
741,Butterfly Bush Buzz&#8482; Velvet,Buddleja davidii 'Buzz Vevlet',,,,,,,,0
742,Butterfly Bush,Buddleja 'Miss Molly',,,,,,,,0
743,Butterfly Bush,Buddleja 'Miss Ruby',,,,,,,,0
744,Butterfly Candy&#174; Li,Buddleja 'Li'l Coconut',,,,,,,,0
745,Butterfly Candy&#174; Li,Buddleja 'Li'l Grape',,,,,,,,0
746,Butterfly Candy&#174; Li,Buddleja 'Li'l Lavender',,,,,,,,0
747,Butterfly Candy&#174; Li,Buddleja 'Li'l Lavender',,,,,,,,0
748,Butterfly Candy&#174; Li,Buddleja 'Li'l Lavender',,,,,,,,0
749,Japanese Boxwood 'Green Beauty',Buxus microphylla japonica 'Green Beauty',,,,,,,,0
750,Japanese Boxwood 'Winter Gem',Buxus microphylla japonica 'Winter Gem',,,,,,,,0
751,Camellia j. 'Bob Hope' | Matsuda's,Camellia japonica 'Bob Hope',,,,,,,,0
752,Camellia j. 'Chandleri Elegans' | Matsuda's,Camellia japonica 'Chandleri Elegans',,,,,,,,0
753,Camellia j. 'Debutante',Camellia japonica 'Debutante',,,,,,,,0
754,Camellia j. 'Shiro Chan' | Matsuda's,Camellia japonica 'Shiro Chan',,,,,,,,0
755,Camellia j. 'Kramer's Supreme',Camellia japonica 'Kramer's Supreme',,,,,,,,0
756,Camellia j. 'Kumasaka',Camellia japonica 'Kumasaka',,,,,,,,0
757,Camellia j. 'Mrs. Charles Cobb' | Matsuda's,Camellia japonica 'Mrs. Charles Cobb',,,,,,,,0
758,Camellia j. 'Nuccio's Bella Rossa' | Monrovia,Camellia japonica 'Nuccios Bella Rossa',,,,,,,,0
759,Camellia j. 'Nuccio's Pearl' | Monrovia,Camellia japonica 'Nuccio's Pearl',,,,,,,,0
